question_id,source_layer,department,section_or_level,question_text,answer_status,answer_column,dropdown_module,destination_view,local_ollama_enabled,web_research_enabled,fidic_check_enabled,egypt_law_check_enabled,project_data_required,evidence_fields_required,response_template,search_keywords,source_file
QB-MAIN-0001,Main Technical Question Bank,Executive Technical Oversight,Technical Governance,"What technical issue is currently creating the highest schedule, cost, safety, quality, or contractual exposure?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Executive Technical Oversight, Technical Governance, schedule, cost, quality, safety, contract",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0056,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,"Which drawings require coordination between architecture, structure, MEP, and external works?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, drawing",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0057,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which shop drawings are on the critical path?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, drawing, critical path",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0058,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,"What is the status of IFC, shop drawing, as-built, and authority drawing submissions?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, drawing",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0059,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,What design clarification is required before site execution?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0060,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which technical issue requires Consultant instruction?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0061,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which drawing change should trigger a variation notification?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, drawing",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0062,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which drawing revision may create rework if issued late?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, drawing",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0063,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which technical deliverable is blocking procurement?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, procurement",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0064,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,Which design issue affects maintenance access or operation?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, maintenance",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0065,Main Technical Question Bank,Technical Office and Engineering Coordination,Drawing and Design Control,What technical records prove that delay was caused by late information?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, Drawing and Design Control, delay",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0066,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which RFIs are overdue?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management, rfi",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0067,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which RFIs affect the critical path?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management, rfi, critical path",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0068,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,"Which RFI responses are unclear, incomplete, or commercially sensitive?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management, rfi",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0069,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which material submittals are required before procurement?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management, procurement",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0070,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which method statements require approval before work starts?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0071,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,"Which technical submittals require samples, calculations, mockups, or factory tests?",Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0072,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which consultant comments are repeated and why?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
QB-MAIN-0073,Main Technical Question Bank,Technical Office and Engineering Coordination,RFI and Submittal Management,Which rejected submittals create procurement or site delay?,Needs project-specific AI answer,,Problem Solving Engine,Question Bank / Live Solver,YES,YES,YES,YES,YES,issue | evidence | owner | impact | decision | deadline | escalation | closure,Issue → Evidence → Root Cause → Impact → Decision Required → Owner & Deadline → Closure Evidence,"Technical Office and Engineering Coordination, RFI and Submittal Management, delay, procurement",Construction_Maintenance_Technical_Question_Bank_Enhanced_Learning_KnowHow.docx
